epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,10211.1,1.16094,0.7009,0.95339,0.90163,0.87373,0.95704,0.78031,0.67692,0.59123,0.84297,0.00999416,0.00999416,0.00999416
61,10381.5,1.14635,0.68449,0.94692,0.79337,0.93486,0.9483,0.74679,0.70905,0.64786,0.83736,0.00999406,0.00999406,0.00999406
62,10551.9,1.14239,0.68323,0.94315,0.85961,0.76993,0.87783,0.72159,0.75123,0.64962,0.84743,0.00999396,0.00999396,0.00999396
63,10722.3,1.13453,0.70249,0.94925,0.76237,0.83268,0.85107,0.65822,0.88956,0.74148,0.86558,0.00999386,0.00999386,0.00999386
64,10892,1.14533,0.68472,0.95053,0.89436,0.82897,0.95914,0.74635,0.75389,0.58986,0.85368,0.00999376,0.00999376,0.00999376
65,11061.9,1.09059,0.65642,0.94127,0.76516,0.84987,0.88381,0.68472,0.83403,0.64465,0.86576,0.00999366,0.00999366,0.00999366
66,11232.2,1.10733,0.6653,0.93781,0.79653,0.95835,0.95933,0.77634,0.74511,0.5688,0.83413,0.00999356,0.00999356,0.00999356
67,11402.4,1.11552,0.66537,0.94188,0.86752,0.80829,0.94691,0.77704,0.72798,0.51227,0.84062,0.00999347,0.00999347,0.00999347
68,11572.7,1.12646,0.66901,0.94757,0.84962,0.85301,0.8965,0.6901,0.85213,0.74631,0.86104,0.00999337,0.00999337,0.00999337
69,11743,1.12667,0.68334,0.93592,0.81777,0.88113,0.89842,0.70076,0.85213,0.72972,0.85285,0.00999327,0.00999327,0.00999327
70,11913.1,1.11535,0.66075,0.9246,0.84497,0.88604,0.95271,0.78829,0.68676,0.58596,0.83407,0.00999317,0.00999317,0.00999317
71,12083.4,1.12275,0.66019,0.93583,0.89428,0.78644,0.91338,0.71237,0.82959,0.68087,0.86585,0.00999307,0.00999307,0.00999307
72,12253.4,1.09653,0.65062,0.93707,0.79528,0.92631,0.94734,0.76244,0.73966,0.61862,0.83437,0.00999297,0.00999297,0.00999297
73,12423.7,1.12381,0.66646,0.94239,0.89723,0.9144,0.9482,0.74725,0.74062,0.62139,0.85205,0.00999287,0.00999287,0.00999287
74,12593.9,1.09558,0.6426,0.9401,0.92995,0.83701,0.945,0.7564,0.75921,0.58752,0.84475,0.00999277,0.00999277,0.00999277
75,12763.9,1.09871,0.6383,0.92677,0.80677,0.87047,0.93964,0.7324,0.78072,0.55161,0.851,0.00999267,0.00999267,0.00999267
76,12933.9,1.0778,0.63776,0.92544,0.8672,0.8771,0.96111,0.78871,0.69077,0.5236,0.83996,0.00999258,0.00999258,0.00999258
77,13104.4,1.07981,0.62039,0.91867,0.85057,0.87593,0.95303,0.79412,0.73017,0.62461,0.83799,0.00999248,0.00999248,0.00999248
78,13274.8,1.0952,0.6706,0.93399,0.89434,0.78563,0.92037,0.73255,0.81382,0.57974,0.84246,0.00999238,0.00999238,0.00999238
79,13444.8,1.08811,0.64672,0.92845,0.87517,0.84231,0.91876,0.7576,0.72177,0.57263,0.84618,0.00999228,0.00999228,0.00999228
80,13615,1.07563,0.61202,0.92234,0.88026,0.90684,0.91923,0.7521,0.68059,0.55645,0.83116,0.00999218,0.00999218,0.00999218
81,13785.5,1.05694,0.62399,0.92775,0.88274,0.89378,0.92333,0.71366,0.77588,0.53391,0.84681,0.00999208,0.00999208,0.00999208
82,13955.5,1.04854,0.59716,0.9203,0.79152,0.92708,0.92579,0.74071,0.72232,0.60977,0.83371,0.00999198,0.00999198,0.00999198
83,14125.5,1.05562,0.61812,0.93103,0.78569,0.83462,0.85836,0.69043,0.73712,0.63517,0.84131,0.00999188,0.00999188,0.00999188
84,14295.8,1.08031,0.61407,0.91947,0.70729,0.77376,0.78159,0.62407,0.82655,0.78372,0.86278,0.00999178,0.00999178,0.00999178
85,14466,1.062,0.615,0.91537,0.83125,0.95153,0.95111,0.75776,0.74336,0.54183,0.83342,0.00999168,0.00999168,0.00999168
86,14636.2,1.07464,0.60556,0.92997,0.81623,0.82984,0.91075,0.76858,0.67929,0.56833,0.83324,0.00999158,0.00999158,0.00999158
87,14806.2,1.04882,0.61067,0.92061,0.78603,0.73327,0.85748,0.66927,0.90481,0.68554,0.86159,0.00999149,0.00999149,0.00999149
88,14976.7,1.04862,0.59982,0.93686,0.84487,0.87419,0.94526,0.77467,0.7145,0.56961,0.84189,0.00999139,0.00999139,0.00999139
89,15146.9,1.04625,0.62268,0.91137,0.89238,0.89963,0.96587,0.80195,0.65601,0.4667,0.82529,0.00999129,0.00999129,0.00999129
90,15317.3,1.03973,0.61168,0.91635,0.87498,0.94293,0.96043,0.81367,0.65822,0.52852,0.8345,0.00999119,0.00999119,0.00999119
91,15487.3,1.05871,0.61917,0.9315,0.88061,0.87935,0.97224,0.79542,0.71166,0.53362,0.83001,0.00999109,0.00999109,0.00999109
